3	180.0	1.0	40	181.1	997223.3	77977.2	139419.3	7778.0	0.0	5584437.7	82.0%	7819.3	0.1%	47399.8	0.7%	84210.0	1.2%	
4	180.0	1.0	40	186.2	992597.4	73351.2	139416.3	7775.0	0.0	5574022.9	81.8%	7588.0	0.1%	47399.8	0.7%	84210.0	1.2%	
5	180.0	1.0	40	186.3	992597.4	73351.2	139416.3	7775.0	0.0	5574022.9	81.8%	7588.0	0.1%	47399.8	0.7%	84210.0	1.2%	
0	10.0	1.0	60	250.7	977577.4	64247.2	137418.1	6667.9	0.7	380163.8	67.0%	6639.0	1.2%	47189.1	8.3%	83676.0	14.7%	
1	10.0	1.0	60	439.5	980683.5	67353.3	136902.3	6146.2	0.6	377768.7	66.6%	6117.3	1.1%	47189.1	8.3%	83676.0	14.7%	
2	10.0	1.0	60	542.1	968087.5	54757.3	137699.9	6943.8	0.7	387189.2	68.2%	5706.0	1.0%	47189.1	8.3%	83676.0	14.7%	
3	10.0	1.0	60	442.3	978980.4	65650.3	136851.9	6095.9	0.6	378673.1	66.7%	6157.5	1.1%	47189.1	8.3%	83676.0	14.7%	
4	10.0	1.0	60	799.5	968737.5	55407.3	137715.4	6959.3	0.7	384571.6	67.7%	5706.0	1.0%	47189.1	8.3%	83676.0	14.7%	
5	10.0	1.0	60	800.6	968737.5	55407.3	137715.4	6959.3	0.7	384571.6	67.7%	5706.0	1.0%	47189.1	8.3%	83676.0	14.7%	
0	60.0	1.0	60	474.5	962272.1	44443.9	135986.9	4631.0	0.1	2574454.6	75.6%	4670.0	0.1%	47284.2	1.4%	84073.0	2.5%	
1	60.0	1.0	60	520.8	962272.1	44443.9	135906.1	4550.1	0.1	2561641.7	75.2%	4589.1	0.1%	47284.2	1.4%	84073.0	2.5%	
2	60.0	1.0	60	524.3	961563.1	43734.9	135983.9	4628.0	0.1	2549697.9	74.9%	4601.0	0.1%	47284.2	1.4%	84073.0	2.5%	
3	60.0	1.0	60	523.0	962272.1	44443.9	135906.1	4550.1	0.1	2561641.7	75.2%	4589.1	0.1%	47284.2	1.4%	84073.0	2.5%	
4	60.0	1.0	60	581.4	961563.1	43734.9	135983.9	4628.0	0.1	2549697.9	74.9%	4601.0	0.1%	47284.2	1.4%	84073.0	2.5%	
5	60.0	1.0	60	582.6	961563.1	43734.9	135983.9	4628.0	0.1	2549697.9	74.9%	4601.0	0.1%	47284.2	1.4%	84073.0	2.5%	
0	180.0	1.0	60	522.2	962072.1	42825.9	136063.8	4477.0	0.0	7856440.7	76.9%	4516.0	0.0%	47338.4	0.5%	84210.0	0.8%	
1	180.0	1.0	60	539.2	962302.1	43055.9	135967.5	4380.7	0.0	7864738.7	77.0%	4419.7	0.0%	47338.4	0.5%	84210.0	0.8%	
2	180.0	1.0	60	540.7	958104.1	38857.9	135759.9	4173.1	0.0	7975950.4	78.1%	4108.0	0.0%	47338.4	0.5%	84210.0	0.8%	
3	180.0	1.0	60	540.9	962302.1	43055.9	135967.5	4380.7	0.0	7864738.7	77.0%	4419.7	0.0%	47338.4	0.5%	84210.0	0.8%	
4	180.0	1.0	60	556.7	958104.1	38857.9	135759.9	4173.1	0.0	7975950.4	78.1%	4108.0	0.0%	47338.4	0.5%	84210.0	0.8%	
5	180.0	1.0	60	554.6	958104.1	38857.9	135759.9	4173.1	0.0	7975950.4	78.1%	4108.0	0.0%	47338.4	0.5%	84210.0	0.8%	
